season_x,name,position,team_x,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,opp_team_name,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
2016-17,Angelo Ogbonna,DEF,,0,0,14,1,0.8,456,74,0,0,0.6,3.6,2016-10-15T16:30:00Z,90,5,Crystal Palace,0,0,0,0,8,0,33535,1.0,0.0,2.0,5,-943,232,1175,48,False,1,8
2016-17,Anthony Martial,FWD,,0,0,0,0,0.0,267,75,0,0,0.0,0.0,2016-10-17T19:00:00Z,0,9,Liverpool,0,0,0,0,8,0,123700,0.0,0.0,0.0,0,-3033,1045,4078,93,False,0,8
2016-17,Arthur Masuaku,DEF,,0,0,0,0,0.0,505,74,0,0,0.0,0.0,2016-10-15T16:30:00Z,0,5,Crystal Palace,0,0,0,0,8,0,9830,1.0,0.0,0.0,0,-2278,15,2293,49,False,0,8
2016-17,Ashley Barnes,FWD,,0,0,0,0,0.0,70,78,0,0,0.0,0.0,2016-10-16T15:00:00Z,0,13,Southampton,0,0,0,0,8,0,6811,1.0,3.0,0.0,0,-293,210,503,44,False,0,8
2016-17,Ashley Fletcher,FWD,,0,0,0,0,0.0,535,74,0,0,0.0,0.0,2016-10-15T16:30:00Z,0,5,Crystal Palace,0,0,0,0,8,0,5478,1.0,0.0,0.0,0,-218,569,787,50,False,0,8
2016-17,Ashley Young,DEF,,0,0,5,1,4.5,260,75,0,0,1.7,12.4,2016-10-17T19:00:00Z,90,9,Liverpool,0,0,0,0,8,0,2536,0.0,0.0,0.0,2,-73,50,123,52,False,1,8
2016-17,Bamidele Alli,MID,,0,3,28,0,28.8,398,80,1,1,15.4,52.0,2016-10-15T14:00:00Z,90,19,West Brom,0,0,0,0,8,0,249713,1.0,1.0,73.0,10,17496,23708,6212,82,False,0,8
2016-17,Benjamin Chilwell,DEF,,0,0,0,0,0.0,496,73,0,0,0.0,0.0,2016-10-15T11:30:00Z,0,4,Chelsea,0,0,0,0,8,0,6373,0.0,3.0,0.0,0,-263,46,309,44,False,0,8
2016-17,Ben Davies,DEF,,0,0,21,0,15.0,386,80,1,0,8.6,26.2,2016-10-15T14:00:00Z,90,19,West Brom,0,0,0,0,8,0,11234,1.0,1.0,45.0,2,-647,388,1035,49,False,0,8
2016-17,Ben Foster,GK,,0,0,22,0,0.0,430,80,1,0,4.6,46.0,2016-10-15T14:00:00Z,90,17,Spurs,0,0,0,0,8,7,656751,1.0,1.0,0.0,4,-14381,8924,23305,47,True,0,8
2016-17,Ben Gibson,DEF,,0,0,14,0,0.5,278,77,1,0,2.4,22.4,2016-10-16T12:30:00Z,90,18,Watford,0,0,0,0,8,0,161466,1.0,0.0,1.0,2,10270,16056,5786,46,True,0,8
2016-17,Ben Mee,DEF,,1,0,26,0,10.8,56,78,3,0,4.8,34.8,2016-10-16T15:00:00Z,90,13,Southampton,0,0,0,0,8,0,24794,1.0,3.0,2.0,4,-98,924,1022,45,False,0,8
2016-17,Branislav Ivanovic,DEF,,0,0,0,0,0.0,76,73,0,0,0.0,0.0,2016-10-15T11:30:00Z,0,8,Leicester,0,0,0,0,8,0,205447,0.0,3.0,0.0,0,-20010,595,20605,59,True,0,8
2016-17,Callum Wilson,FWD,,1,0,35,0,21.3,49,72,1,1,11.3,36.4,2016-10-15T14:00:00Z,85,7,Hull,0,0,0,0,8,0,106209,1.0,6.0,55.0,9,32122,35553,3431,64,True,0,8
2016-17,Calum Chambers,DEF,,0,0,17,0,1.6,11,77,1,0,2.1,17.2,2016-10-16T12:30:00Z,90,18,Watford,0,0,0,0,8,0,130606,1.0,0.0,2.0,2,-2254,2340,4594,44,True,0,8
2016-17,Cameron Carter-Vickers,DEF,,0,0,0,0,0.0,501,80,0,0,0.0,0.0,2016-10-15T14:00:00Z,0,19,West Brom,0,0,0,0,8,0,1611,1.0,1.0,0.0,0,-27,46,73,44,False,0,8
2016-17,Charlie Austin,FWD,,0,3,51,1,0.6,314,78,0,2,20.6,67.8,2016-10-16T15:00:00Z,70,3,Burnley,0,0,0,0,8,0,235386,1.0,3.0,138.0,13,68354,77387,9033,64,True,0,8
2016-17,Cheikhou Kouyaté,MID,,0,0,9,1,0.3,459,74,0,0,2.6,20.0,2016-10-15T16:30:00Z,90,5,Crystal Palace,0,0,0,0,8,0,49997,1.0,0.0,6.0,2,-4437,378,4815,52,False,1,8
2016-17,Christian Benteke,FWD,,0,0,-18,0,4.5,213,74,1,0,3.2,0.0,2016-10-15T16:30:00Z,90,20,West Ham,0,1,0,0,8,0,350918,1.0,0.0,37.0,-1,101073,108993,7920,77,True,1,8
2016-17,Christian Eriksen,MID,,1,0,23,0,39.3,394,80,1,0,14.2,37.2,2016-10-15T14:00:00Z,90,19,West Brom,0,0,0,0,8,0,233643,1.0,1.0,65.0,5,-12954,3549,16503,82,False,0,8
2016-17,Christian Fuchs,DEF,,0,0,18,0,1.8,168,73,3,0,2.6,24.0,2016-10-15T11:30:00Z,90,4,Chelsea,0,0,0,0,8,0,312884,0.0,3.0,0.0,1,-8107,5352,13459,54,False,0,8
2016-17,Christian Kabasele,DEF,,0,0,3,0,0.0,414,77,0,0,0.2,2.0,2016-10-16T12:30:00Z,6,12,Middlesbrough,0,0,0,0,8,0,2136,1.0,0.0,0.0,1,-64,43,107,48,False,0,8
2016-17,Chris Smalling,DEF,,0,0,24,1,0.0,244,75,0,0,2.2,21.6,2016-10-17T19:00:00Z,90,9,Liverpool,0,0,0,0,8,0,56773,0.0,0.0,0.0,6,-662,1336,1998,59,False,0,8
2016-17,Claudio Bravo,GK,,0,0,10,0,0.0,541,76,1,0,0.7,7.0,2016-10-15T14:00:00Z,90,6,Everton,0,0,0,0,8,1,102322,1.0,1.0,0.0,2,10795,14286,3491,55,True,0,8
2016-17,Connor Wickham,FWD,,0,0,-3,0,0.3,122,74,0,0,3.5,1.2,2016-10-15T16:30:00Z,21,20,West Ham,0,0,0,0,8,0,16567,1.0,0.0,33.0,1,-1150,406,1556,56,True,0,8
2016-17,Craig Cathcart,DEF,,0,0,0,0,0.0,408,77,0,0,0.0,0.0,2016-10-16T12:30:00Z,0,12,Middlesbrough,0,0,0,0,8,0,14285,1.0,0.0,0.0,0,-2254,18,2272,45,False,0,8
2016-17,Craig Dawson,DEF,,0,0,10,0,1.8,433,80,1,0,2.4,14.0,2016-10-15T14:00:00Z,90,17,Spurs,0,0,0,0,8,0,77310,1.0,1.0,8.0,2,-3726,389,4115,49,True,0,8
2016-17,Cédric Soares,DEF,,0,0,0,0,0.0,301,78,0,0,0.0,0.0,2016-10-16T15:00:00Z,0,3,Burnley,0,0,0,0,8,0,71257,1.0,3.0,0.0,0,-10893,6203,17096,50,True,0,8
2016-17,César Azpilicueta,DEF,,0,1,32,1,2.3,77,73,0,0,2.9,26.4,2016-10-15T11:30:00Z,90,8,Leicester,0,0,0,0,8,0,428874,0.0,3.0,0.0,6,-9409,5440,14849,60,True,1,8
2016-17,Daniel Amartey,DEF,,0,0,14,0,3.2,182,73,3,0,1.9,15.4,2016-10-15T11:30:00Z,90,4,Chelsea,0,0,0,0,8,0,7679,0.0,3.0,0.0,2,940,1490,550,45,False,0,8
2016-17,Danny Ings,FWD,,0,0,0,0,0.0,216,75,0,0,0.0,0.0,2016-10-17T19:00:00Z,0,11,Man Utd,0,0,0,0,8,0,11960,0.0,0.0,0.0,0,-476,273,749,56,True,0,8
2016-17,Danny Rose,DEF,,0,0,0,0,0.0,383,80,0,0,0.0,0.0,2016-10-15T14:00:00Z,0,19,West Brom,0,0,0,0,8,0,227456,1.0,1.0,0.0,0,19746,23764,4018,59,False,0,8
2016-17,Danny Welbeck,FWD,,0,0,0,0,0.0,26,71,0,0,0.0,0.0,2016-10-15T14:00:00Z,0,16,Swansea,0,0,0,0,8,0,3077,2.0,3.0,0.0,0,-62,71,133,74,True,0,8
2016-17,Dan Gosling,MID,,0,0,21,0,0.7,43,72,0,1,5.1,33.2,2016-10-15T14:00:00Z,12,7,Hull,0,0,0,0,8,0,4994,1.0,6.0,17.0,6,-188,38,226,47,True,0,8
2016-17,Darren Randolph,GK,,0,0,0,0,0.0,451,74,0,0,0.0,0.0,2016-10-15T16:30:00Z,0,5,Crystal Palace,0,0,0,0,8,0,22102,1.0,0.0,0.0,0,-490,87,577,44,False,0,8
2016-17,David de Gea,GK,,0,1,26,1,0.0,242,75,0,0,2.2,22.2,2016-10-17T19:00:00Z,90,9,Liverpool,0,0,0,0,8,3,1631580,0.0,0.0,0.0,8,-72768,2892,75660,55,False,0,8
2016-17,David Luiz Moreira Marinho,DEF,,0,0,25,1,13.0,570,73,0,0,5.2,30.6,2016-10-15T11:30:00Z,90,8,Leicester,0,0,0,0,8,0,38399,0.0,3.0,8.0,6,-141,2205,2346,60,True,0,8
2016-17,DeAndre Yedlin,DEF,,0,0,0,0,0.0,389,80,0,0,0.0,0.0,2016-10-15T14:00:00Z,0,19,West Brom,0,0,0,0,8,0,8608,1.0,1.0,0.0,0,-404,10,414,44,False,0,8
